url,id,node_id,number,title,description,creator_id,open_issues,closed_issues,state,created_at,updated_at,due_on,closed_at,html_url,labels_url
https://api.github.com/repos/hbons/SparkleShare/milestones/9,54822,MDk6TWlsZXN0b25lNTQ4MjI=,9,0.6.0,,103326,0,9,closed,2011-11-12T02:29:33Z,2011-12-20T13:35:02Z,2012-01-01T08:00:00Z,2011-12-17T13:09:39Z,https://github.com/hbons/SparkleShare/milestone/9,https://api.github.com/repos/hbons/SparkleShare/milestones/9/labels
https://api.github.com/repos/hbons/SparkleShare/milestones/11,54824,MDk6TWlsZXN0b25lNTQ4MjQ=,11,0.4.0,,103326,0,2,closed,2011-11-12T02:34:21Z,2012-01-13T19:46:04Z,2011-11-14T08:00:00Z,2011-11-13T18:04:26Z,https://github.com/hbons/SparkleShare/milestone/11,https://api.github.com/repos/hbons/SparkleShare/milestones/11/labels
https://api.github.com/repos/hbons/SparkleShare/milestones/4,2588,MDk6TWlsZXN0b25lMjU4OA==,4,0.2,,103326,0,22,closed,2011-04-13T11:09:32Z,2016-01-26T02:45:58Z,NA,2011-06-05T22:07:40Z,https://github.com/hbons/SparkleShare/milestone/4,https://api.github.com/repos/hbons/SparkleShare/milestones/4/labels
https://api.github.com/repos/hidroh/materialistic/milestones/12,4433791,MDk6TWlsZXN0b25lNDQzMzc5MQ==,12,Web rendering,,1978015,8,1,open,2019-06-23T15:52:16Z,2019-07-07T14:18:38Z,NA,NA,https://github.com/hidroh/materialistic/milestone/12,https://api.github.com/repos/hidroh/materialistic/milestones/12/labels
https://api.github.com/repos/hidroh/materialistic/milestones/10,1946700,MDk6TWlsZXN0b25lMTk0NjcwMA==,10,Sync,Support remote sync for logged in users,1978015,3,4,open,2016-08-17T06:25:34Z,2016-12-27T10:55:00Z,NA,NA,https://github.com/hidroh/materialistic/milestone/10,https://api.github.com/repos/hidroh/materialistic/milestones/10/labels
https://api.github.com/repos/hidroh/materialistic/milestones/11,1994930,MDk6TWlsZXN0b25lMTk5NDkzMA==,11,Offline,,1978015,3,0,open,2016-09-09T23:28:48Z,2016-09-09T23:29:14Z,NA,NA,https://github.com/hidroh/materialistic/milestone/11,https://api.github.com/repos/hidroh/materialistic/milestones/11/labels
https://api.github.com/repos/hidroh/materialistic/milestones/9,1900984,MDk6TWlsZXN0b25lMTkwMDk4NA==,9,v3.0,,1978015,0,2,closed,2016-07-24T15:24:45Z,2016-08-08T03:22:44Z,NA,2016-08-08T03:22:44Z,https://github.com/hidroh/materialistic/milestone/9,https://api.github.com/repos/hidroh/materialistic/milestones/9/labels
https://api.github.com/repos/hidroh/materialistic/milestones/8,1481707,MDk6TWlsZXN0b25lMTQ4MTcwNw==,8,2.6,,1978015,0,7,closed,2016-01-04T06:56:31Z,2016-01-05T01:00:04Z,NA,2016-01-05T01:00:04Z,https://github.com/hidroh/materialistic/milestone/8,https://api.github.com/repos/hidroh/materialistic/milestones/8/labels
https://api.github.com/repos/hidroh/materialistic/milestones/7,1458273,MDk6TWlsZXN0b25lMTQ1ODI3Mw==,7,Content creation,,1978015,0,3,closed,2015-12-14T01:07:31Z,2015-12-19T15:03:25Z,NA,2015-12-19T15:03:25Z,https://github.com/hidroh/materialistic/milestone/7,https://api.github.com/repos/hidroh/materialistic/milestones/7/labels
https://api.github.com/repos/hidroh/materialistic/milestones/6,1453552,MDk6TWlsZXN0b25lMTQ1MzU1Mg==,6,2.2,,1978015,0,2,closed,2015-12-10T11:12:54Z,2015-12-14T02:26:09Z,NA,2015-12-14T02:26:09Z,https://github.com/hidroh/materialistic/milestone/6,https://api.github.com/repos/hidroh/materialistic/milestones/6/labels
https://api.github.com/repos/hidroh/materialistic/milestones/5,1451724,MDk6TWlsZXN0b25lMTQ1MTcyNA==,5,2.1,,1978015,0,4,closed,2015-12-09T11:25:45Z,2015-12-10T14:30:09Z,NA,2015-12-10T14:30:09Z,https://github.com/hidroh/materialistic/milestone/5,https://api.github.com/repos/hidroh/materialistic/milestones/5/labels
https://api.github.com/repos/hidroh/materialistic/milestones/4,1422927,MDk6TWlsZXN0b25lMTQyMjkyNw==,4,2.0,,1978015,0,1,closed,2015-11-21T06:03:51Z,2015-12-10T14:13:19Z,NA,2015-12-10T14:13:19Z,https://github.com/hidroh/materialistic/milestone/4,https://api.github.com/repos/hidroh/materialistic/milestones/4/labels
https://api.github.com/repos/hidroh/materialistic/milestones/3,1417817,MDk6TWlsZXN0b25lMTQxNzgxNw==,3,1.9,,1978015,0,2,closed,2015-11-18T13:26:40Z,2015-12-10T14:13:16Z,NA,2015-12-10T14:13:16Z,https://github.com/hidroh/materialistic/milestone/3,https://api.github.com/repos/hidroh/materialistic/milestones/3/labels
https://api.github.com/repos/hidroh/materialistic/milestones/2,1387184,MDk6TWlsZXN0b25lMTM4NzE4NA==,2,1.8,,1978015,0,3,closed,2015-11-01T09:57:04Z,2015-12-10T14:13:14Z,NA,2015-12-10T14:13:14Z,https://github.com/hidroh/materialistic/milestone/2,https://api.github.com/repos/hidroh/materialistic/milestones/2/labels
https://api.github.com/repos/hidroh/materialistic/milestones/1,1291560,MDk6TWlsZXN0b25lMTI5MTU2MA==,1,1.5,,1978015,0,3,closed,2015-09-05T02:11:01Z,2015-12-10T14:13:09Z,NA,2015-12-10T14:13:09Z,https://github.com/hidroh/materialistic/milestone/1,https://api.github.com/repos/hidroh/materialistic/milestones/1/labels
https://api.github.com/repos/Hirse/brackets-outline-list/milestones/9,2866321,MDk6TWlsZXN0b25lMjg2NjMyMQ==,9,v1.4.1,NA,2564094,0,2,closed,2017-10-26T01:22:54Z,2017-10-26T01:23:48Z,NA,2017-10-26T01:23:48Z,https://github.com/Hirse/brackets-outline-list/milestone/9,https://api.github.com/repos/Hirse/brackets-outline-list/milestones/9/labels
https://api.github.com/repos/Hirse/brackets-outline-list/milestones/8,2724102,MDk6TWlsZXN0b25lMjcyNDEwMg==,8,v1.4.0,NA,2564094,0,1,closed,2017-08-25T21:31:20Z,2017-08-25T21:35:58Z,NA,2017-08-25T21:35:58Z,https://github.com/Hirse/brackets-outline-list/milestone/8,https://api.github.com/repos/Hirse/brackets-outline-list/milestones/8/labels
https://api.github.com/repos/Hirse/brackets-outline-list/milestones/6,2723074,MDk6TWlsZXN0b25lMjcyMzA3NA==,6,v1.3.1,,2564094,0,1,closed,2017-08-25T10:45:48Z,2017-08-25T10:46:10Z,NA,2017-08-25T10:46:10Z,https://github.com/Hirse/brackets-outline-list/milestone/6,https://api.github.com/repos/Hirse/brackets-outline-list/milestones/6/labels
https://api.github.com/repos/Hirse/brackets-outline-list/milestones/7,2723075,MDk6TWlsZXN0b25lMjcyMzA3NQ==,7,v1.3.0,,2564094,0,2,closed,2017-08-25T10:46:21Z,2017-08-25T10:48:09Z,NA,2017-08-25T10:48:09Z,https://github.com/Hirse/brackets-outline-list/milestone/7,https://api.github.com/repos/Hirse/brackets-outline-list/milestones/7/labels
https://api.github.com/repos/Hirse/brackets-outline-list/milestones/5,2478111,MDk6TWlsZXN0b25lMjQ3ODExMQ==,5,v1.2.0,,2564094,0,1,closed,2017-04-24T19:58:02Z,2017-04-24T20:00:00Z,NA,2017-04-24T20:00:00Z,https://github.com/Hirse/brackets-outline-list/milestone/5,https://api.github.com/repos/Hirse/brackets-outline-list/milestones/5/labels
https://api.github.com/repos/Hirse/brackets-outline-list/milestones/4,2444479,MDk6TWlsZXN0b25lMjQ0NDQ3OQ==,4,v1.1.0,,2564094,0,4,closed,2017-04-08T08:38:14Z,2017-04-24T19:57:42Z,NA,2017-04-24T19:57:34Z,https://github.com/Hirse/brackets-outline-list/milestone/4,https://api.github.com/repos/Hirse/brackets-outline-list/milestones/4/labels
https://api.github.com/repos/Hirse/brackets-outline-list/milestones/3,2375844,MDk6TWlsZXN0b25lMjM3NTg0NA==,3,v1.0.0,,2564094,0,4,closed,2017-03-09T22:13:11Z,2017-04-08T08:37:41Z,NA,2017-04-08T08:37:41Z,https://github.com/Hirse/brackets-outline-list/milestone/3,https://api.github.com/repos/Hirse/brackets-outline-list/milestones/3/labels
https://api.github.com/repos/Hirse/brackets-outline-list/milestones/1,2136039,MDk6TWlsZXN0b25lMjEzNjAzOQ==,1,v1.0.0-alpha.1,,2564094,0,6,closed,2016-11-15T08:33:55Z,2017-03-09T22:47:19Z,NA,2017-03-09T22:47:19Z,https://github.com/Hirse/brackets-outline-list/milestone/1,https://api.github.com/repos/Hirse/brackets-outline-list/milestones/1/labels
https://api.github.com/repos/Hirse/brackets-outline-list/milestones/2,2136044,MDk6TWlsZXN0b25lMjEzNjA0NA==,2,v1.0.0-alpha.0,,2564094,0,4,closed,2016-11-15T08:34:34Z,2017-01-22T14:41:42Z,2016-11-14T08:00:00Z,2016-11-15T08:40:16Z,https://github.com/Hirse/brackets-outline-list/milestone/2,https://api.github.com/repos/Hirse/brackets-outline-list/milestones/2/labels
https://api.github.com/repos/hoovercj/vscode-ghc-mod/milestones/1,1475415,MDk6TWlsZXN0b25lMTQ3NTQxNQ==,1,0.0.1 Alpha,NA,2957173,0,1,open,2015-12-28T01:34:04Z,2016-01-23T01:15:47Z,NA,NA,https://github.com/hoovercj/vscode-ghc-mod/milestone/1,https://api.github.com/repos/hoovercj/vscode-ghc-mod/milestones/1/labels
https://api.github.com/repos/hufman/AndroidAutoIdrive/milestones/4,4885492,MDk6TWlsZXN0b25lNDg4NTQ5Mg==,4,1.3,Notification app improvements,1592375,6,23,open,2019-11-27T18:14:03Z,2021-04-10T18:15:45Z,NA,NA,https://github.com/hufman/AndroidAutoIdrive/milestone/4,https://api.github.com/repos/hufman/AndroidAutoIdrive/milestones/4/labels
https://api.github.com/repos/hufman/AndroidAutoIdrive/milestones/8,6276407,MDk6TWlsZXN0b25lNjI3NjQwNw==,8,1.3.1,Focusing on user adoption and wider availability,1592375,4,1,open,2021-01-05T18:30:42Z,2021-02-22T15:52:37Z,NA,NA,https://github.com/hufman/AndroidAutoIdrive/milestone/8,https://api.github.com/repos/hufman/AndroidAutoIdrive/milestones/8/labels
https://api.github.com/repos/hufman/AndroidAutoIdrive/milestones/7,5571707,MDk6TWlsZXN0b25lNTU3MTcwNw==,7,1.2.2,,1592375,0,11,closed,2020-06-22T23:06:12Z,2020-09-02T23:16:38Z,NA,2020-09-02T23:16:38Z,https://github.com/hufman/AndroidAutoIdrive/milestone/7,https://api.github.com/repos/hufman/AndroidAutoIdrive/milestones/7/labels
https://api.github.com/repos/hufman/AndroidAutoIdrive/milestones/6,5100540,MDk6TWlsZXN0b25lNTEwMDU0MA==,6,1.2.1,"Some small improvements to music apps (Spotify, audioHmiState)",1592375,0,3,closed,2020-02-13T05:21:32Z,2020-05-11T19:08:57Z,NA,2020-05-11T19:08:57Z,https://github.com/hufman/AndroidAutoIdrive/milestone/6,https://api.github.com/repos/hufman/AndroidAutoIdrive/milestones/6/labels
https://api.github.com/repos/hufman/AndroidAutoIdrive/milestones/5,4885493,MDk6TWlsZXN0b25lNDg4NTQ5Mw==,5,1.4,Maps improvements,1592375,8,1,open,2019-11-27T18:14:31Z,2020-12-11T07:38:44Z,NA,NA,https://github.com/hufman/AndroidAutoIdrive/milestone/5,https://api.github.com/repos/hufman/AndroidAutoIdrive/milestones/5/labels
https://api.github.com/repos/hufman/AndroidAutoIdrive/milestones/3,4885490,MDk6TWlsZXN0b25lNDg4NTQ5MA==,3,1.2,Controlling music apps through notification access,1592375,0,4,closed,2019-11-27T18:13:21Z,2020-01-16T04:50:42Z,NA,2020-01-16T04:50:42Z,https://github.com/hufman/AndroidAutoIdrive/milestone/3,https://api.github.com/repos/hufman/AndroidAutoIdrive/milestones/3/labels
https://api.github.com/repos/hufman/AndroidAutoIdrive/milestones/1,4520222,MDk6TWlsZXN0b25lNDUyMDIyMg==,1,1.0,NA,1592375,0,3,closed,2019-07-25T01:29:49Z,2019-11-27T18:13:12Z,NA,2019-11-27T18:13:12Z,https://github.com/hufman/AndroidAutoIdrive/milestone/1,https://api.github.com/repos/hufman/AndroidAutoIdrive/milestones/1/labels
https://api.github.com/repos/hufman/AndroidAutoIdrive/milestones/2,4642776,MDk6TWlsZXN0b25lNDY0Mjc3Ng==,2,1.1,,1592375,0,1,closed,2019-09-09T05:33:03Z,2019-11-27T18:13:14Z,NA,2019-11-27T18:13:14Z,https://github.com/hufman/AndroidAutoIdrive/milestone/2,https://api.github.com/repos/hufman/AndroidAutoIdrive/milestones/2/labels
