owner,repo,issue_id,id,node_id,url,actor_id,event,commit_id,created_at,performed_via_github_app,rename_from,rename_to,assignee_id,assigner_id,label_name,label_color,milestone,review_requester_id,requested_reviewer_id,dismissed_review_state,dismissed_review_review_id,dismissed_review_dismissal_message,events_url,commit_url
timheuer,alexa-skills-dotnet,333702010,2175017667,MDE0Ok1lbnRpb25lZEV2ZW50MjE3NTAxNzY2Nw==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/2175017667,147125,mentioned,NA,2019-03-01T20:14:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/96/events,NA
timheuer,alexa-skills-dotnet,333702010,2175017670,MDE1OlN1YnNjcmliZWRFdmVudDIxNzUwMTc2NzA=,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/2175017670,147125,subscribed,NA,2019-03-01T20:14:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/96/events,NA
timheuer,alexa-skills-dotnet,331221110,1674167782,MDE0Ok1lbnRpb25lZEV2ZW50MTY3NDE2Nzc4Mg==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1674167782,1596055,mentioned,NA,2018-06-11T15:20:52Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/95/events,NA
timheuer,alexa-skills-dotnet,331221110,1674167785,MDE1OlN1YnNjcmliZWRFdmVudDE2NzQxNjc3ODU=,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1674167785,1596055,subscribed,NA,2018-06-11T15:20:52Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/95/events,NA
timheuer,alexa-skills-dotnet,327923868,1986032553,MDE0Ok1lbnRpb25lZEV2ZW50MTk4NjAzMjU1Mw==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1986032553,4821,mentioned,NA,2018-11-26T07:43:26Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/94/events,NA
timheuer,alexa-skills-dotnet,327923868,1986032554,MDE1OlN1YnNjcmliZWRFdmVudDE5ODYwMzI1NTQ=,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1986032554,4821,subscribed,NA,2018-11-26T07:43:26Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/94/events,NA
timheuer,alexa-skills-dotnet,327923868,2558763808,MDExOkNsb3NlZEV2ZW50MjU1ODc2MzgwOA==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/2558763808,147125,closed,NA,2019-08-15T07:26:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/94/events,NA
timheuer,alexa-skills-dotnet,327923868,3272706926,MDE5OkhlYWRSZWZEZWxldGVkRXZlbnQzMjcyNzA2OTI2,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/3272706926,147125,head_ref_deleted,NA,2020-04-26T08:45:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/94/events,NA
timheuer,alexa-skills-dotnet,324651150,1637606103,MDExOk1lcmdlZEV2ZW50MTYzNzYwNjEwMw==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1637606103,4821,merged,6ae3617c131987e03ca29f16abc1565e7847da31,2018-05-21T18:09:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/93/events,https://api.github.com/repos/timheuer/alexa-skills-dotnet/commits/6ae3617c131987e03ca29f16abc1565e7847da31
timheuer,alexa-skills-dotnet,324651150,1637606105,MDExOkNsb3NlZEV2ZW50MTYzNzYwNjEwNQ==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1637606105,4821,closed,NA,2018-05-21T18:09:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/93/events,NA
timheuer,alexa-skills-dotnet,324651150,2958555768,MDE5OkhlYWRSZWZEZWxldGVkRXZlbnQyOTU4NTU1NzY4,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/2958555768,147125,head_ref_deleted,NA,2020-01-17T15:32:23Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/93/events,NA
timheuer,alexa-skills-dotnet,319325214,1627648860,MDExOk1lcmdlZEV2ZW50MTYyNzY0ODg2MA==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1627648860,4821,merged,aba7e21b0a9bb271c888483f46ccf91e9eac820b,2018-05-15T16:24:52Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/92/events,https://api.github.com/repos/timheuer/alexa-skills-dotnet/commits/aba7e21b0a9bb271c888483f46ccf91e9eac820b
timheuer,alexa-skills-dotnet,319325214,1627648863,MDExOkNsb3NlZEV2ZW50MTYyNzY0ODg2Mw==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1627648863,4821,closed,NA,2018-05-15T16:24:52Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/92/events,NA
timheuer,alexa-skills-dotnet,319325214,2958555595,MDE5OkhlYWRSZWZEZWxldGVkRXZlbnQyOTU4NTU1NTk1,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/2958555595,147125,head_ref_deleted,NA,2020-01-17T15:32:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/92/events,NA
timheuer,alexa-skills-dotnet,315259571,1580465854,MDExOk1lcmdlZEV2ZW50MTU4MDQ2NTg1NA==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1580465854,4821,merged,a123af6a5eb7060f418dee0d728b38e39f72cb43,2018-04-18T03:12:16Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/91/events,https://api.github.com/repos/timheuer/alexa-skills-dotnet/commits/a123af6a5eb7060f418dee0d728b38e39f72cb43
timheuer,alexa-skills-dotnet,315259571,1580465857,MDExOkNsb3NlZEV2ZW50MTU4MDQ2NTg1Nw==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1580465857,4821,closed,NA,2018-04-18T03:12:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/91/events,NA
timheuer,alexa-skills-dotnet,315259571,2958555526,MDE5OkhlYWRSZWZEZWxldGVkRXZlbnQyOTU4NTU1NTI2,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/2958555526,147125,head_ref_deleted,NA,2020-01-17T15:32:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/91/events,NA
timheuer,alexa-skills-dotnet,314462533,2373197492,MDExOkNsb3NlZEV2ZW50MjM3MzE5NzQ5Mg==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/2373197492,38410278,closed,NA,2019-05-28T21:30:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/90/events,NA
timheuer,alexa-skills-dotnet,313727362,1571058007,MDExOkNsb3NlZEV2ZW50MTU3MTA1ODAwNw==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1571058007,420837,closed,NA,2018-04-12T13:58:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/89/events,NA
timheuer,alexa-skills-dotnet,313509569,1569776648,MDExOkNsb3NlZEV2ZW50MTU2OTc3NjY0OA==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1569776648,1332113,closed,NA,2018-04-11T23:17:59Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/88/events,NA
timheuer,alexa-skills-dotnet,313344628,1568888769,MDExOkNsb3NlZEV2ZW50MTU2ODg4ODc2OQ==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1568888769,147125,closed,NA,2018-04-11T15:29:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/87/events,NA
timheuer,alexa-skills-dotnet,313344628,1569121129,MDE0Ok1lbnRpb25lZEV2ZW50MTU2OTEyMTEyOQ==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1569121129,4821,mentioned,NA,2018-04-11T17:15:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/87/events,NA
timheuer,alexa-skills-dotnet,313344628,1569121130,MDE1OlN1YnNjcmliZWRFdmVudDE1NjkxMjExMzA=,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1569121130,4821,subscribed,NA,2018-04-11T17:15:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/87/events,NA
timheuer,alexa-skills-dotnet,313344628,1569126306,MDE0Ok1lbnRpb25lZEV2ZW50MTU2OTEyNjMwNg==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1569126306,1140137,mentioned,NA,2018-04-11T17:18:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/87/events,NA
timheuer,alexa-skills-dotnet,313344628,1569126308,MDE1OlN1YnNjcmliZWRFdmVudDE1NjkxMjYzMDg=,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1569126308,1140137,subscribed,NA,2018-04-11T17:18:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/87/events,NA
timheuer,alexa-skills-dotnet,313317772,1569482582,MDExOk1lcmdlZEV2ZW50MTU2OTQ4MjU4Mg==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1569482582,4821,merged,af620db2da7a00d1d82046c0aab52d2f9d6adca3,2018-04-11T20:12:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/86/events,https://api.github.com/repos/timheuer/alexa-skills-dotnet/commits/af620db2da7a00d1d82046c0aab52d2f9d6adca3
timheuer,alexa-skills-dotnet,313317772,1569482584,MDExOkNsb3NlZEV2ZW50MTU2OTQ4MjU4NA==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1569482584,4821,closed,NA,2018-04-11T20:12:16Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/86/events,NA
timheuer,alexa-skills-dotnet,313317772,1569482591,MDE1OlJlZmVyZW5jZWRFdmVudDE1Njk0ODI1OTE=,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1569482591,4821,referenced,ac2ab8f54421caa5e20bd2734ae75babd885377a,2018-04-11T20:12:16Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/86/events,https://api.github.com/repos/timheuer/alexa-skills-dotnet/commits/ac2ab8f54421caa5e20bd2734ae75babd885377a
timheuer,alexa-skills-dotnet,313317772,2958555426,MDE5OkhlYWRSZWZEZWxldGVkRXZlbnQyOTU4NTU1NDI2,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/2958555426,147125,head_ref_deleted,NA,2020-01-17T15:32:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/86/events,NA
timheuer,alexa-skills-dotnet,309959310,1550282596,MDE0Ok1lbnRpb25lZEV2ZW50MTU1MDI4MjU5Ng==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1550282596,3066044,mentioned,NA,2018-03-30T20:00:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/83/events,NA
timheuer,alexa-skills-dotnet,309959310,1550282597,MDE1OlN1YnNjcmliZWRFdmVudDE1NTAyODI1OTc=,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1550282597,3066044,subscribed,NA,2018-03-30T20:00:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/83/events,NA
timheuer,alexa-skills-dotnet,309959310,1555462893,MDE0Ok1lbnRpb25lZEV2ZW50MTU1NTQ2Mjg5Mw==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1555462893,147125,mentioned,NA,2018-04-04T02:09:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/83/events,NA
timheuer,alexa-skills-dotnet,309959310,1555462894,MDE1OlN1YnNjcmliZWRFdmVudDE1NTU0NjI4OTQ=,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1555462894,147125,subscribed,NA,2018-04-04T02:09:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/83/events,NA
timheuer,alexa-skills-dotnet,309959310,1555462898,MDExOkNsb3NlZEV2ZW50MTU1NTQ2Mjg5OA==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1555462898,3066044,closed,NA,2018-04-04T02:09:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/83/events,NA
timheuer,alexa-skills-dotnet,307440530,1536854940,MDExOk1lcmdlZEV2ZW50MTUzNjg1NDk0MA==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1536854940,4821,merged,9e70a73a77eebe029de1908d8a543fd4047f903f,2018-03-23T00:03:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/82/events,https://api.github.com/repos/timheuer/alexa-skills-dotnet/commits/9e70a73a77eebe029de1908d8a543fd4047f903f
timheuer,alexa-skills-dotnet,307440530,1536854942,MDExOkNsb3NlZEV2ZW50MTUzNjg1NDk0Mg==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1536854942,4821,closed,NA,2018-03-23T00:03:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/82/events,NA
timheuer,alexa-skills-dotnet,307440530,1568506743,MDE5OkhlYWRSZWZEZWxldGVkRXZlbnQxNTY4NTA2NzQz,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1568506743,147125,head_ref_deleted,NA,2018-04-11T13:08:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/82/events,NA
timheuer,alexa-skills-dotnet,295310900,1463467035,MDE0Ok1lbnRpb25lZEV2ZW50MTQ2MzQ2NzAzNQ==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1463467035,2295514,mentioned,NA,2018-02-07T22:49:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/80/events,NA
timheuer,alexa-skills-dotnet,295310900,1463467036,MDE1OlN1YnNjcmliZWRFdmVudDE0NjM0NjcwMzY=,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1463467036,2295514,subscribed,NA,2018-02-07T22:49:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/80/events,NA
timheuer,alexa-skills-dotnet,295310900,1684096445,MDE0Ok1lbnRpb25lZEV2ZW50MTY4NDA5NjQ0NQ==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1684096445,147125,mentioned,NA,2018-06-15T19:11:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/80/events,NA
timheuer,alexa-skills-dotnet,295310900,1684096446,MDE1OlN1YnNjcmliZWRFdmVudDE2ODQwOTY0NDY=,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1684096446,147125,subscribed,NA,2018-06-15T19:11:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/80/events,NA
timheuer,alexa-skills-dotnet,295310900,1687934489,MDE0Ok1lbnRpb25lZEV2ZW50MTY4NzkzNDQ4OQ==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1687934489,32551706,mentioned,NA,2018-06-19T07:54:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/80/events,NA
timheuer,alexa-skills-dotnet,295310900,1687934490,MDE1OlN1YnNjcmliZWRFdmVudDE2ODc5MzQ0OTA=,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1687934490,32551706,subscribed,NA,2018-06-19T07:54:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/80/events,NA
timheuer,alexa-skills-dotnet,293539401,1453119946,MDE0Ok1lbnRpb25lZEV2ZW50MTQ1MzExOTk0Ng==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1453119946,6200566,mentioned,NA,2018-02-01T14:49:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/79/events,NA
timheuer,alexa-skills-dotnet,293539401,1453119947,MDE1OlN1YnNjcmliZWRFdmVudDE0NTMxMTk5NDc=,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1453119947,6200566,subscribed,NA,2018-02-01T14:49:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/79/events,NA
timheuer,alexa-skills-dotnet,293539401,1453280787,MDE0Ok1lbnRpb25lZEV2ZW50MTQ1MzI4MDc4Nw==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1453280787,4821,mentioned,NA,2018-02-01T15:57:23Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/79/events,NA
timheuer,alexa-skills-dotnet,293539401,1453280789,MDE1OlN1YnNjcmliZWRFdmVudDE0NTMyODA3ODk=,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1453280789,4821,subscribed,NA,2018-02-01T15:57:23Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/79/events,NA
timheuer,alexa-skills-dotnet,293539401,1453280791,MDE0Ok1lbnRpb25lZEV2ZW50MTQ1MzI4MDc5MQ==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1453280791,147125,mentioned,NA,2018-02-01T15:57:23Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/79/events,NA
timheuer,alexa-skills-dotnet,293539401,1453280792,MDE1OlN1YnNjcmliZWRFdmVudDE0NTMyODA3OTI=,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1453280792,147125,subscribed,NA,2018-02-01T15:57:23Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/79/events,NA
timheuer,alexa-skills-dotnet,293539401,1453312165,MDE0Ok1lbnRpb25lZEV2ZW50MTQ1MzMxMjE2NQ==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1453312165,147125,mentioned,NA,2018-02-01T16:10:22Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/79/events,NA
timheuer,alexa-skills-dotnet,293539401,1453312166,MDE1OlN1YnNjcmliZWRFdmVudDE0NTMzMTIxNjY=,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1453312166,147125,subscribed,NA,2018-02-01T16:10:22Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/79/events,NA
timheuer,alexa-skills-dotnet,293539401,1453444356,MDE0Ok1lbnRpb25lZEV2ZW50MTQ1MzQ0NDM1Ng==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1453444356,147125,mentioned,NA,2018-02-01T17:08:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/79/events,NA
timheuer,alexa-skills-dotnet,293539401,1453444358,MDE1OlN1YnNjcmliZWRFdmVudDE0NTM0NDQzNTg=,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1453444358,147125,subscribed,NA,2018-02-01T17:08:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/79/events,NA
timheuer,alexa-skills-dotnet,293539401,1477961502,MDExOkNsb3NlZEV2ZW50MTQ3Nzk2MTUwMg==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1477961502,6200566,closed,NA,2018-02-16T14:23:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/79/events,NA
timheuer,alexa-skills-dotnet,285210077,1405495869,MDE0Ok1lbnRpb25lZEV2ZW50MTQwNTQ5NTg2OQ==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1405495869,16162689,mentioned,NA,2018-01-01T08:43:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/77/events,NA
timheuer,alexa-skills-dotnet,285210077,1405495870,MDE1OlN1YnNjcmliZWRFdmVudDE0MDU0OTU4NzA=,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1405495870,16162689,subscribed,NA,2018-01-01T08:43:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/77/events,NA
timheuer,alexa-skills-dotnet,285210077,1405733367,MDExOk1lcmdlZEV2ZW50MTQwNTczMzM2Nw==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1405733367,4821,merged,4cdde4040449b6cb79dbdce6b7edbf30da5b4684,2018-01-02T02:53:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/77/events,https://api.github.com/repos/timheuer/alexa-skills-dotnet/commits/4cdde4040449b6cb79dbdce6b7edbf30da5b4684
timheuer,alexa-skills-dotnet,285210077,1405733368,MDExOkNsb3NlZEV2ZW50MTQwNTczMzM2OA==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1405733368,4821,closed,NA,2018-01-02T02:53:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/77/events,NA
timheuer,alexa-skills-dotnet,284813919,1405733364,MDExOk1lcmdlZEV2ZW50MTQwNTczMzM2NA==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1405733364,4821,merged,f38f7b2032aa33969e3dc3d727f8fe4db278ed21,2018-01-02T02:53:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/76/events,https://api.github.com/repos/timheuer/alexa-skills-dotnet/commits/f38f7b2032aa33969e3dc3d727f8fe4db278ed21
timheuer,alexa-skills-dotnet,284813919,1405733365,MDExOkNsb3NlZEV2ZW50MTQwNTczMzM2NQ==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1405733365,4821,closed,NA,2018-01-02T02:53:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/76/events,NA
timheuer,alexa-skills-dotnet,284813919,2958555156,MDE5OkhlYWRSZWZEZWxldGVkRXZlbnQyOTU4NTU1MTU2,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/2958555156,147125,head_ref_deleted,NA,2020-01-17T15:32:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/76/events,NA
timheuer,alexa-skills-dotnet,284466646,2735804751,MDE0Ok1lbnRpb25lZEV2ZW50MjczNTgwNDc1MQ==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/2735804751,4323261,mentioned,NA,2019-10-23T06:42:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/75/events,NA
timheuer,alexa-skills-dotnet,284466646,2735804752,MDE1OlN1YnNjcmliZWRFdmVudDI3MzU4MDQ3NTI=,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/2735804752,4323261,subscribed,NA,2019-10-23T06:42:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/75/events,NA
timheuer,alexa-skills-dotnet,284348638,1632427380,MDE0Ok1lbnRpb25lZEV2ZW50MTYzMjQyNzM4MA==,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/events/1632427380,11618226,mentioned,NA,2018-05-17T16:33:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/timheuer/alexa-skills-dotnet/issues/74/events,NA
