url,id,node_id,number,title,description,creator_id,open_issues,closed_issues,state,created_at,updated_at,due_on,closed_at,html_url,labels_url
https://api.github.com/repos/drewnoakes/metadata-extractor/milestones/8,2425672,MDk6TWlsZXN0b25lMjQyNTY3Mg==,8,2.11,,350947,7,0,closed,2017-03-31T19:50:04Z,2020-05-11T04:38:43Z,NA,2019-07-24T23:39:00Z,https://github.com/drewnoakes/metadata-extractor/milestone/8,https://api.github.com/repos/drewnoakes/metadata-extractor/milestones/8/labels
https://api.github.com/repos/drewnoakes/metadata-extractor/milestones/7,2145329,MDk6TWlsZXN0b25lMjE0NTMyOQ==,7,2.10,NA,350947,0,4,closed,2016-11-18T22:27:22Z,2017-03-31T19:51:05Z,NA,2017-03-31T19:51:05Z,https://github.com/drewnoakes/metadata-extractor/milestone/7,https://api.github.com/repos/drewnoakes/metadata-extractor/milestones/7/labels
https://api.github.com/repos/drewnoakes/metadata-extractor/milestones/4,893938,MDk6TWlsZXN0b25lODkzOTM4,4,2.8.0,,350947,0,16,closed,2014-12-06T12:04:40Z,2015-03-22T14:55:37Z,2015-03-23T07:00:00Z,2015-03-22T14:55:37Z,https://github.com/drewnoakes/metadata-extractor/milestone/4,https://api.github.com/repos/drewnoakes/metadata-extractor/milestones/4/labels
https://api.github.com/repos/drewnoakes/metadata-extractor/milestones/6,952176,MDk6TWlsZXN0b25lOTUyMTc2,6,2.7.2,NA,350947,0,1,closed,2015-01-26T21:57:18Z,2015-01-30T00:58:21Z,NA,2015-01-30T00:58:21Z,https://github.com/drewnoakes/metadata-extractor/milestone/6,https://api.github.com/repos/drewnoakes/metadata-extractor/milestones/6/labels
https://api.github.com/repos/drewnoakes/metadata-extractor/milestones/5,901043,MDk6TWlsZXN0b25lOTAxMDQz,5,2.7.1,,350947,0,6,closed,2014-12-11T21:37:45Z,2015-01-26T21:57:43Z,2015-01-25T08:00:00Z,2015-01-26T21:57:43Z,https://github.com/drewnoakes/metadata-extractor/milestone/5,https://api.github.com/repos/drewnoakes/metadata-extractor/milestones/5/labels
https://api.github.com/repos/drewnoakes/metadata-extractor/milestones/3,873108,MDk6TWlsZXN0b25lODczMTA4,3,3.0.0,NA,350947,2,0,open,2014-11-19T17:41:18Z,2015-03-21T13:16:38Z,NA,NA,https://github.com/drewnoakes/metadata-extractor/milestone/3,https://api.github.com/repos/drewnoakes/metadata-extractor/milestones/3/labels
https://api.github.com/repos/drewnoakes/metadata-extractor/milestones/1,872466,MDk6TWlsZXN0b25lODcyNDY2,1,2.7.0,"A long overdue release of version 2.7.0.

After a lengthy period of testing (...) a few small fixes will be applied prior to the bundling of this version.",350947,0,19,closed,2014-11-19T08:36:38Z,2014-12-07T21:25:03Z,2014-12-07T08:00:00Z,2014-12-07T21:25:03Z,https://github.com/drewnoakes/metadata-extractor/milestone/1,https://api.github.com/repos/drewnoakes/metadata-extractor/milestones/1/labels
https://api.github.com/repos/eamodio/vscode-gitlens/milestones/1,2663051,MDk6TWlsZXN0b25lMjY2MzA1MQ==,1,Backlog,Not currently scheduled for any release,641685,106,3,open,2017-07-26T13:08:54Z,2021-04-18T05:04:11Z,NA,NA,https://github.com/eamodio/vscode-gitlens/milestone/1,https://api.github.com/repos/eamodio/vscode-gitlens/milestones/1/labels
https://api.github.com/repos/eamodio/vscode-gitlens/milestones/5,6242422,MDk6TWlsZXN0b25lNjI0MjQyMg==,5,Shipped,,641685,0,81,open,2020-12-24T05:35:47Z,2021-04-14T17:47:34Z,NA,NA,https://github.com/eamodio/vscode-gitlens/milestone/5,https://api.github.com/repos/eamodio/vscode-gitlens/milestones/5/labels
https://api.github.com/repos/eamodio/vscode-gitlens/milestones/4,2927009,MDk6TWlsZXN0b25lMjkyNzAwOQ==,4,Soonish™,Scheduled for an upcoming release,641685,21,1,open,2017-11-20T21:51:14Z,2021-04-07T03:36:21Z,NA,NA,https://github.com/eamodio/vscode-gitlens/milestone/4,https://api.github.com/repos/eamodio/vscode-gitlens/milestones/4/labels
https://api.github.com/repos/eamodio/vscode-gitlens/milestones/3,2771216,MDk6TWlsZXN0b25lMjc3MTIxNg==,3,Soon™,Scheduled for the next release,641685,0,2,open,2017-09-16T18:32:25Z,2021-04-18T04:55:39Z,NA,NA,https://github.com/eamodio/vscode-gitlens/milestone/3,https://api.github.com/repos/eamodio/vscode-gitlens/milestones/3/labels
https://api.github.com/repos/eamodio/vscode-gitlens/milestones/2,2743488,MDk6TWlsZXN0b25lMjc0MzQ4OA==,2,5.0,,641685,0,3,closed,2017-09-04T16:57:32Z,2017-09-12T23:10:36Z,NA,2017-09-12T23:10:36Z,https://github.com/eamodio/vscode-gitlens/milestone/2,https://api.github.com/repos/eamodio/vscode-gitlens/milestones/2/labels
